ensembl,symbol,BULK1,BULK2,BULK3,BULK4,BULK5,BULK6,HL60,K562,SUDHL4,THP1
ENSG00000099365,STX1B,0.640976116,0.415851328,1.113763846,0.24707005,0.567460818,1.180799287,0.419009402,1.567130848,0.348841234,0.565292597
ENSG00000103496,STX4,30.09860187,44.81293119,29.17396343,25.82832288,34.10635195,31.85091064,38.66618758,22.71633815,17.86434322,42.06082483
ENSG00000167394,ZNF668,13.70597865,21.20841772,10.38958811,8.533419407,13.95170909,12.00734859,23.2466416,6.932083301,7.288945793,13.12395515
ENSG00000167395,ZNF646,65.66595742,48.8526298,62.98583899,46.20209928,44.203241,35.83802512,94.51176062,43.47023316,38.64793676,82.27299009
ENSG00000151006,PRSS53,0,0.178221998,0.049870023,0.057016165,0.058702843,0.046005167,0.184364137,0.352957398,0.055080195,0.045834535
ENSG00000167397,VKORC1,10.37835796,15.18847469,8.428033879,8.3813763,12.26889425,9.891110911,10.47523504,7.412105362,6.297502285,9.396079648
ENSG00000103507,BCKDK,62.74747042,77.60577876,51.91469389,48.36871357,58.25278816,51.60246235,77.11449027,34.80159946,35.19624455,76.95618405
ENSG00000103510,KAT8,27.8074532,36.49590463,32.19941148,22.48337452,29.60580063,35.89936534,33.80567852,43.13139406,16.21193737,27.3021046
ENSG00000052344,PRSS8,0.941007489,1.445578425,0.980777118,0,2.054599515,2.070232516,0.050281128,3.402509319,0,0.076390891
ENSG00000178226,PRSS36,4.241352597,3.02977396,3.241551492,2.337662777,5.498499655,2.898325523,0.687175419,0.211774439,0,11.29057376
ENSG00000089280,FUS,492.6378774,542.6067731,451.5398111,542.4327913,508.3470553,536.7422837,518.7503995,453.2678908,467.2085733,614.1063764
ENSG00000260304,---,0,0.059407333,0,0.057016165,0.058702843,0,0.150843385,0.07059148,0.055080195,0.076390891
ENSG00000103490,PYCARD,55.6285442,85.76438576,39.87939502,33.43047826,51.67806971,41.94137727,59.24792939,2.103626093,2.84581007,116.0072078
ENSG00000261359,PYCARD-AS1,1.077385386,1.960441974,0.84779039,0.779220926,0.567460818,0.598067171,0.251405641,0.042354888,0,2.154223139
ENSG00000177238,TRIM72,0.286393584,0.534665993,0.249350115,0.057016165,0,0.168685612,1.793360239,0,0,0.106947248
ENSG00000261925,---,0.095464528,1.049529542,0.249350115,0.095026942,0,0.322036169,1.223507453,0,0,0.198616318
ENSG00000169896,ITGAM,27.72562646,17.16871911,27.11266914,23.58568705,27.06201076,19.39884543,3.100669572,0.211774439,2.001247082,93.91496195
ENSG00000140678,ITGAX,4.541383971,5.881325923,8.361540515,5.758632696,7.337855411,7.345491669,1.055903692,0.042354888,0,22.10752399
ENSG00000156886,ITGAD,0.177291266,0.059407333,0,0.171048496,0,0.046005167,0,0,0.422281494,0
ENSG00000176723,ZNF843,0,0.059407333,0.182856751,0.057016165,0,0,0,0.042354888,0,0.320841744
ENSG00000261474,---,0.040913369,0.415851328,0.315843479,0.323091603,0.371784674,0.322036169,0.184364137,0.127064663,0.128520455,0.198616318
ENSG00000260267,---,3.123053842,3.108983737,2.410384443,2.299652001,2.054599515,3.205026636,3.737563862,1.087108786,0.862923054,4.170942673
ENSG00000140691,ARMC5,19.32474801,28.57492696,17.20515792,9.71175349,17.70869106,17.49729853,26.59871681,9.191010649,3.653652929,26.47708298
ENSG00000140682,TGFB1I1,1.759274872,1.445578425,1.512724029,1.311371802,0.997948336,1.640850957,0,0.578850133,0.165240585,4.507062596
ENSG00000260740,---,0,0.099012221,0,0,0.17610853,0.260695946,0,0.098828071,0,0.045834535
ENSG00000140688,RUSF1,89.64119171,108.9332455,87.98734382,53.27210378,75.39401839,73.65427241,153.7094089,66.20068961,22.60123998,119.4295197
ENSG00000260625,---,0,0,0.049870023,0.057016165,0.17610853,0.168685612,0.050281128,0.098828071,0,0
ENSG00000169877,AHSP,1.622896975,2.633725077,2.975578036,0,5.185417824,5.505284988,0,8.230966526,0,0
ENSG00000261614,---,5.577855988,6.950657909,6.167259505,2.451695108,2.876439321,3.665078307,7.089639075,5.040231646,0,4.140386317
ENSG00000131797,CLUHP3,0.504598219,0.455456216,0.615063616,0.399113157,0.254378988,0.751417728,0.787737675,1.14358197,0.495721754,0.320841744
ENSG00000197302,KRBOX5,5.796060623,5.168437932,7.796346921,7.089009886,7.063908809,7.928223785,6.184578768,6.706190566,4.938857477,10.19054492
ENSG00000185947,ZNF267,39.42685003,30.8324056,42.20666276,45.47989452,34.41943378,40.03983037,35.58227838,47.70572194,41.07146534,46.55260925
ENSG00000260628,---,0.040913369,0.178221998,0.049870023,0.057016165,0,0,0.150843385,0,0,0.045834535
ENSG00000205456,TP53TG3D,0.068188949,0.138617109,0.51532357,0,1.271894938,0.720747617,0,1.90596995,0,0
ENSG00000183632,TP53TG3,0.122740107,0.217826886,0.083116705,0,0.136973301,0.598067171,0,0.663559909,0,0
ENSG00000214617,SLC6A10P,0.313669163,0.178221998,0.216103433,0.24707005,0.332649445,0.168685612,0,0.437667174,0,0.565292597
ENSG00000205457,TP53TG3C,0,0,0.116363387,0,0.136973301,0.138015501,0,0.211774439,0,0
ENSG00000260518,---,0.122740107,0.415851328,0.448830207,0.133037719,0.293514216,0.628737283,0.452530154,1.002399011,0.275400975,0.106947248
ENSG00000260781,ARHGAP23P1,0,0.099012221,0.083116705,0.057016165,0.136973301,0,0.586613162,0.042354888,0,0.076390891
ENSG00000261461,---,6.941634958,10.87154186,6.732453098,5.644600365,5.772446257,4.799872427,11.01156707,4.390790034,5.012297737,5.423753293
ENSG00000261620,---,0.040913369,0,0,0.095026942,0.136973301,0.10734539,0.150843385,0,0,0.076390891
ENSG00000171241,SHCBP1,55.43761514,51.86260132,50.48508657,71.85937367,39.89836582,49.08751322,73.46072829,32.11912324,86.34738556,53.00000049
ENSG00000261512,---,0.722802854,1.683207756,0.814543708,0.323091603,1.037083565,1.088788953,2.731941298,0.268247623,0.128520455,1.940328643
ENSG00000259856,---,0.586424957,0.415851328,0.648310298,0.399113157,0.17610853,0.506056837,1.257028205,0.465903766,0,0.595848953
ENSG00000069329,VPS35,179.3232968,158.5581706,177.3211783,197.2949373,151.5120385,149.9308393,227.4885843,196.3713781,211.379428,139.505046
ENSG00000091651,ORC6,17.52455977,17.5251631,15.87529064,22.36934219,14.10825,16.54652507,22.84439257,13.59591898,24.54740687,12.1767081
ENSG00000261788,---,0.286393584,0.772295323,1.479477348,0.171048496,1.937193828,2.039562405,0,3.713111829,0,0
ENSG00000140795,MYLK3,2.877573627,0.891109988,4.804145544,0.24707005,3.620008669,3.542397861,0,11.13933549,0.275400975,0.106947248
ENSG00000260782,---,0,0,0,0.171048496,0.17610853,0.076675278,0,0.127064663,0.128520455,0.076390891
ENSG00000155330,C16orf87,16.92449702,12.21810806,11.85244212,29.62940057,14.49960229,16.97590663,13.52562348,14.10417763,30.31246727,10.64889027
ENSG00000166123,GPT2,53.7738048,70.55610863,45.83055109,56.57904137,32.73661894,40.62256249,121.7641321,24.74937276,57.37520303,34.39117933
ENSG00000069345,DNAJA2,71.80296278,87.42779108,77.91359919,80.29776614,87.40853365,104.0176827,86.83550839,98.98337276,82.52849204,54.71115646
ENSG00000171208,NETO2,44.227352,47.98132226,45.69756436,63.61103509,44.16410577,43.78158396,56.59978997,45.05148231,67.17947773,36.22456073
ENSG00000129636,ITFG1,52.62823046,50.75366445,58.46429024,58.70764487,55.16110508,57.64447429,48.89001698,77.86240205,48.45221146,57.09455227
ENSG00000102893,PHKB,128.39979,105.9232739,121.8989594,117.3202628,91.32205654,95.36871125,161.5867856,139.1358064,126.7028084,81.8452011
ENSG00000261336,EIF4BP5,0.040913369,0.099012221,0.116363387,0.24707005,0.058702843,0,0.050281128,0.098828071,0.348841234,0.106947248
ENSG00000259918,---,5.223273456,3.425822844,3.873238449,3.706050745,3.737414356,4.677191981,3.167711076,7.07326626,3.653652929,1.848659573
ENSG00000121270,ABCC11,0.313669163,0.37624644,0.083116705,0.057016165,0,0.138015501,0.08380188,0.07059148,0.201960715,0.53473624
ENSG00000102910,LONP2,53.91018269,46.43673161,56.63572273,47.19037948,45.65124446,50.25297745,65.11406101,59.45214416,57.04472186,38.88296375
ENSG00000196470,SIAH1,13.89690771,12.25771295,12.55062244,14.08299283,13.87343863,14.39961728,15.26870259,15.600717,12.53992437,11.87114453
ENSG00000102921,N4BP1,37.79031527,29.28781495,34.42693918,26.93063541,26.20103572,31.78957042,45.43737951,40.95717649,32.33207441,35.30787003
ENSG00000205423,CNEP1R1,3.232156159,4.930808602,4.405185361,5.074438712,4.598389391,5.811986101,3.905167623,4.757865728,4.975577607,4.2931681
ENSG00000155393,HEATR3,24.58893483,22.59458881,18.86749202,31.41590708,19.35237067,22.77255768,25.5595735,17.6902248,33.43367831,17.58518321
ENSG00000121274,TENT4B,17.06087492,11.46561518,15.40983709,22.71143918,14.10825,15.99446307,20.66554369,22.51868201,34.38840169,8.082156316
ENSG00000121281,ADCY7,45.78206003,36.77313885,48.98898588,38.21983614,38.45036235,42.18673817,51.33703188,45.10795549,36.92209066,58.74459553
ENSG00000166164,BRD7,87.48642094,86.20003954,82.40190125,112.682948,86.89977568,90.0934521,86.76846688,102.6258931,114.1445239,73.9616611
ENSG00000140807,NKD1,1.922928348,1.366368649,1.0140238,1.007285587,1.037083565,0.996778619,1.625756478,0.127064663,0.826202924,3.04035748
ENSG00000205414,---,0.531873798,0.138617109,0.548570252,0.36110238,0.293514216,0.260695946,0,0,0,1.665321434
ENSG00000261685,---,0.47732264,0.61387577,0.282596797,0.36110238,0.332649445,0.199355724,0.217884889,0.042354888,0,0.687518023
ENSG00000167208,SNX20,12.69678221,17.12911422,14.21295654,8.3813763,5.889851943,8.418945566,35.95100666,0,0.642602274,16.79071794
ENSG00000167207,NOD2,0.941007489,1.128739319,1.512724029,1.045296364,1.506706311,0.874098174,0.419009402,0.042354888,0,4.965407944
ENSG00000270120,---,0,0,0.182856751,0,0.450055132,0,0.050281128,0,0,0.168059961
ENSG00000083799,CYLD,19.32474801,18.23805109,22.12566685,23.01552539,15.16490118,15.77977229,31.79443339,14.81009243,22.05043803,22.41308755
ENSG00000103449,SALL1,0.095464528,0.099012221,0.083116705,0.057016165,0.058702843,0,0,0,0,0.290285388
ENSG00000224578,HNRNPA1P48,28.02565784,38.95140771,31.76720462,35.14096322,31.0538041,32.31096231,37.72760652,34.12392126,30.3491874,24.58258887
ENSG00000234337,---,1.431967919,1.049529542,1.080517164,1.159328694,0.684866505,0.812757951,1.49167347,0.804742868,0.752762664,1.69587779
ENSG00000177200,CHD9,33.31712024,17.96081688,41.24250898,39.436181,22.67886512,30.56276596,30.3865618,44.91029935,63.1035433,30.87719832
ENSG00000261056,---,0.068188949,0.059407333,0.083116705,0,0.097838072,0,0.050281128,0.07059148,0,0.045834535
ENSG00000260078,---,0.286393584,0.257431774,0.249350115,0.437123934,0.606596047,0.199355724,0.351967897,0,0.091800325,0.840299806
ENSG00000103479,RBL2,61.7109984,50.63484978,60.85805134,63.57302431,38.84171464,42.76947028,93.57317956,34.15215785,62.99338291,67.697608
ENSG00000166971,AKTIP,5.796060623,6.515004137,4.770898862,8.837505622,4.911471222,5.627965433,7.558929605,2.894250665,8.794471121,5.240415154
ENSG00000103494,RPGRIP1L,6.941634958,5.208042821,7.563620147,8.685462515,5.341958739,5.658635545,6.653869297,6.593244199,9.08823216,6.52378213
ENSG00000140718,FTO,8.169036032,6.079350365,10.88828834,10.24390437,6.633421291,8.449615678,10.14002752,8.174493343,15.33065425,12.48227166
ENSG00000260936,---,0.504598219,0.257431774,0.249350115,0.513145488,0.097838072,0.536726949,0.351967897,0.240011031,0.201960715,0.320841744
ENSG00000259517,---,5.877887362,7.544731234,9.259200928,7.621160762,9.685969142,8.756316791,0,0,0.055080195,23.84923631
ENSG00000177508,IRX3,22.18868385,25.08969678,22.72410712,19.78460936,24.20513905,20.50296944,12.68760468,0,0,62.38080196
ENSG00000245694,LOC101927480,18.39737831,29.76307361,20.5630728,17.77003819,21.4265378,17.34394797,24.0176189,13.28531647,0,26.47708298
ENSG00000176842,IRX5,4.895966503,7.90117523,5.502325865,3.40196453,4.911471222,5.627965433,5.212476956,1.877733358,0,11.62669368
ENSG00000259283,---,0,0.059407333,0.083116705,0.095026942,0,0,0.284926393,0,0,0.045834535
ENSG00000159387,IRX6,0.040913369,0,0.116363387,0.171048496,0.058702843,0.076675278,0.217884889,0,0,0.320841744
ENSG00000087245,MMP2,12.47857758,13.4458596,14.14646318,12.29648632,14.65614321,13.69420472,5.178956204,0,0,44.59700243
ENSG00000260135,---,0.122740107,0,0.049870023,0,0,0,0.050281128,0,0,0.168059961
ENSG00000087253,LPCAT2,101.8333757,141.4092539,105.3088651,62.50872256,25.73141297,49.302204,310.8882156,4.419026626,0,59.50850444
ENSG00000256812,CAPNS2,0,0.336641551,0.083116705,0,0,0.10734539,0.519571658,0.098828071,0,0
ENSG00000228695,CES1P1,0.804629592,0.693085546,0.415583525,0.589167041,1.19362448,0.751417728,0.050281128,0.127064663,0,1.237532442
ENSG00000198848,CES1,58.79251141,52.6150942,73.15932367,68.59044686,85.60831313,79.14422235,1.893922495,0.042354888,0,223.9933719
ENSG00000087258,GNAO1,0,0,0.249350115,0.209059273,0,0.10734539,0.08380188,0.211774439,0.055080195,0
ENSG00000159461,AMFR,71.88478952,56.10032438,59.16247056,107.0953638,77.58559121,107.9127868,44.69992296,107.4543503,172.6396909,26.75209019
ENSG00000167005,NUDT21,264.3412778,260.6595728,271.0103281,246.7849688,223.246913,251.8782895,368.5439093,293.5052541,237.7812014,198.8454904
ENSG00000087263,OGFOD1,96.65101562,96.10126163,100.3218628,97.82073427,88.50432006,95.98211348,141.8095419,124.1139395,100.6682362,64.48919056
ENSG00000125124,BBS2,10.35108238,6.950657909,7.896086967,16.439661,9.294616854,8.449615678,7.391325844,5.520253708,21.05899452,10.5572212
ENSG00000087250,MT3,0.095464528,0.336641551,0.083116705,0.095026942,0.567460818,0.076675278,0.050281128,0,0,0.106947248
ENSG00000125148,MT2A,18.42465389,37.9612855,13.88048972,11.61229233,9.7642396,14.09291617,43.25853062,4.842575503,5.489659426,11.87114453
ENSG00000260549,MT1L,0.313669163,0.653480658,0.581816934,0.589167041,0.606596047,0.475386726,0,0,0,0.993081589
ENSG00000169715,MT1E,9.751019637,9.683395206,9.957381249,11.15616301,13.95170909,9.001677682,0,0.127064663,0,30.11328941
ENSG00000198417,MT1F,4.786864186,5.208042821,3.407784902,5.606589588,7.846613386,5.413274654,0,0.155301255,0,15.62957639
ENSG00000125144,MT1G,2.441164357,2.712934853,2.576617852,2.299652001,3.9330905,3.29703697,0.150843385,0.127064663,0,9.151628796
ENSG00000187193,MT1X,0.859180751,1.009924653,0.482076889,0.931264033,0.84140742,0.690077505,0.955341436,0.437667174,0.679322404,0.595848953
ENSG00000102900,NUP93,146.8380817,147.9836654,133.5352981,134.6911878,134.0185912,126.7135651,187.1966403,171.6643602,150.4607324,94.98443443
ENSG00000070915,SLC12A3,0.122740107,0.059407333,0.083116705,0.057016165,0.215243759,0,0,0,0,0.106947248
ENSG00000051108,HERPUD1,44.93651707,39.30785171,34.16096572,64.82737995,49.29082075,48.2287501,29.74966751,40.47715443,85.35594205,42.12193755
ENSG00000087237,CETP,0.177291266,0.574270881,0.315843479,0.589167041,0.684866505,0.598067171,0.586613162,0.183537847,0.165240585,1.115307015
ENSG00000140853,NLRC5,23.68884071,30.23833227,22.79060049,14.57713293,8.04228953,10.87255447,59.38201239,0.042354888,5.489659426,26.66042112
ENSG00000140848,CPNE2,28.27113805,37.24839751,30.5038307,22.55939607,27.17941644,25.44085737,38.86731209,6.282641688,0.495721754,72.52551234
ENSG00000172775,PSME3IP1,120.298943,130.8743536,100.7540697,118.7266615,101.0275933,104.5697447,143.3850172,105.6472084,118.8079804,91.37878435
ENSG00000159579,RSPRY1,28.62572059,27.58480475,35.29135291,31.79601485,32.97143031,34.15116899,34.10736529,36.72168771,30.16558675,28.37157708
ENSG00000102931,ARL2BP,49.9279481,45.09016541,46.22951127,62.24264712,51.99115154,53.41199892,38.12985554,58.15326093,69.78660695,54.95560731
ENSG00000102934,PLLP,0.286393584,0.178221998,0.149610069,0.133037719,0.097838072,0.168685612,0,0.211774439,0,0.381954457
ENSG00000102962,CCL22,1.622896975,2.712934853,2.70960458,1.919544232,2.289410888,2.714304855,0.452530154,0,0.275400975,6.218218564
ENSG00000005194,CIAPIN1,86.04081523,99.62609669,75.22061795,73.15174008,82.94711756,88.52927642,106.3781069,101.9482149,73.42189982,56.94177049
ENSG00000088682,COQ9,37.13570136,43.86241387,32.96408517,32.10010107,35.98484293,39.27307759,42.82276084,42.96197451,28.29286012,29.71605677
ENSG00000102978,POLR2C,111.1616239,132.498154,103.8792578,87.93793229,111.2810233,104.9991262,161.4862234,133.1778855,79.62760178,73.80887932
ENSG00000125170,DOK4,3.177605001,2.633725077,3.441031584,1.653468794,6.633421291,5.10657354,0.217884889,8.908644731,3.17629124,2.551455774
ENSG00000135736,CCDC102A,3.313982898,2.673329965,1.645710757,2.7937921,3.228656381,2.652964632,1.49167347,1.313001521,2.91925033,1.87921593
ENSG00000159618,ADGRG5,12.01489273,15.42610402,12.55062244,9.331645721,5.928987172,6.732089442,25.35844898,0.07059148,1.046523703,25.25482871
ENSG00000205336,ADGRG1,0.150015687,0.138617109,0.149610069,0.171048496,0.763136963,0.230025835,0.08380188,0.098828071,0.275400975,0.106947248
ENSG00000182885,ADGRG3,1.650172554,2.514910411,1.113763846,0.551156265,0.136973301,0.352706281,4.676144922,0.183537847,0,0.320841744
ENSG00000159625,DRC7,0.122740107,0.217826886,0.415583525,0.551156265,0,0.414046503,0.821258427,0.098828071,0.091800325,0.565292597
ENSG00000140854,KATNB1,71.1210733,97.09138384,53.04508108,35.48306021,34.77165084,41.38931527,163.4974685,31.92146709,31.19375038,30.87719832
ENSG00000140859,KIFC3,17.22452839,15.38649913,22.65761376,4.998417158,34.92819176,33.32307598,1.357590461,40.50539102,0,18.41020484
ENSG00000159648,TEPP,0.150015687,0.297036663,0.049870023,0.057016165,0.371784674,0.046005167,0,0.296484214,0,0.106947248
ENSG00000166188,ZNF319,11.08752303,7.425916569,7.696606875,12.06842166,10.07732143,7.652192783,6.38570328,6.141458729,11.80552178,17.46295779
ENSG00000103005,USB1,78.29455068,76.29881744,66.37700055,78.51125962,74.80698996,80.12566591,79.05869389,64.64767706,78.23223684,85.54252025
ENSG00000102996,MMP15,10.29653123,7.425916569,10.55582152,7.735193093,17.98263766,14.27693683,1.692797982,16.10897565,9.60231398,10.46555213
ENSG00000070761,CFAP20,48.42779123,54.95178261,39.08147465,48.59677823,53.71310161,48.5047811,56.3651447,50.6140909,46.1755634,35.79677173
ENSG00000260927,LOC101927556,0,0,0.116363387,0,0,0.10734539,0.050281128,0.211774439,0.532441884,0
ENSG00000070770,CSNK2A2,111.216175,132.6169687,94.33746008,171.1435229,118.755852,141.3738783,112.043114,147.3808912,185.381576,45.81925669
ENSG00000103021,CCDC113,3.259431739,2.752539742,3.972978495,1.691479571,5.068012137,3.97177942,2.262650769,7.186212628,0.862923054,2.398673992
ENSG00000181938,GINS3,28.29841363,26.15902877,22.85709385,34.19069379,26.55325278,26.72900204,31.29162211,28.27894674,37.32601209,21.64917864
ENSG00000260186,---,0.531873798,0.297036663,0,1.273361025,0.17610853,0.444716615,0,0,2.772369811,0.045834535
ENSG00000103034,NDRG4,0.941007489,0.336641551,0.182856751,3.135889092,0.606596047,0.506056837,0,0.07059148,5.085737997,0
ENSG00000103037,SETD6,9.041854573,9.366556099,9.026474154,8.685462515,7.768342928,7.345491669,14.66532906,8.372149486,10.00623541,3.590371898
ENSG00000125107,CNOT1,453.4428698,305.8883553,512.913186,466.7913453,321.6720136,283.8058754,553.0756497,444.6557303,620.3315152,508.1369318
ENSG00000206952,---,0.068188949,0,0.116363387,0,0,0.076675278,0.050281128,0,0.128520455,0
ENSG00000103042,SLC38A7,13.97873444,14.19835248,14.57867004,7.089009886,11.72100104,10.68853381,28.10715066,15.23364131,8.537430211,9.334966935
ENSG00000125166,GOT2,313.2736673,286.2839356,222.3371857,397.6497422,273.6139526,268.6241703,365.1247925,337.6672837,548.3600605,83.40357529
ENSG00000260013,---,0.068188949,0.138617109,0.182856751,0,0,0.230025835,0.150843385,0.155301255,0.055080195,0
ENSG00000261807,LINC02141,0.095464528,0,0,0,0.136973301,0.046005167,0,0,0,0.168059961
ENSG00000224631,RPS27AP16,42.61809282,54.12007996,43.6030234,49.58505843,44.55545805,47.6766881,45.87314929,44.034965,46.10212314,40.50245065
ENSG00000150394,CDH8,0.313669163,0.059407333,0.049870023,0,0.215243759,0,0,0,0.275400975,0
ENSG00000261502,---,0.122740107,0.099012221,0,0.36110238,0.450055132,0.322036169,0,0.127064663,1.523885393,0
ENSG00000260668,---,2.332062039,3.108983737,1.845190849,2.717770546,1.389300624,2.284923296,4.106292136,0.974162419,2.515328901,1.909772286
ENSG00000246898,---,0.777354013,0.534665993,0.448830207,0.437123934,0.215243759,0.598067171,0.117322632,0.07059148,0.348841234,0.53473624
ENSG00000166548,TK2,5.223273456,6.079350365,6.134012823,5.036427935,7.807478157,7.468172114,3.469397845,3.854294788,1.046523703,13.06284244
ENSG00000217555,CKLF,3.313982898,2.5545153,2.643111216,4.086158513,2.406816575,2.683634743,2.195609264,2.950723849,1.670765912,2.85701934
ENSG00000089505,CMTM1,0.068188949,0.257431774,0.482076889,0.209059273,0.136973301,0.352706281,0.55309241,0.155301255,0.275400975,0.809743449
ENSG00000140931,CMTM3,39.0722675,52.13983554,43.80250349,27.88090483,41.34636929,42.64678984,60.89044624,35.76164359,8.133508782,53.21389498
ENSG00000183723,CMTM4,12.42402642,9.287346323,18.23580506,9.635731936,15.24317164,14.64497817,4.039250631,21.1633256,5.085737997,25.86595585
ENSG00000135720,DYNC1LI2,32.85343539,24.57483323,35.32459959,33.92461836,27.8055801,32.86302431,38.53210457,38.04880753,32.99303675,39.67742902
ENSG00000159593,NAE1,132.7638828,143.5479179,137.4251599,118.0424676,144.4676973,142.5700126,145.7985114,207.0165732,106.8739382,69.56154576
ENSG00000258122,---,0,0.217826886,0.182856751,0.095026942,0.215243759,0.046005167,0.08380188,0.098828071,0.165240585,0.229172674
ENSG00000168748,CA7,0.095464528,0.099012221,0.116363387,0.171048496,0.293514216,0.138015501,0,0.127064663,0.055080195,0.962525232
ENSG00000172840,PDP2,13.65142749,6.831843244,12.84984258,10.89008757,5.968122401,10.84188436,21.47004174,15.65719018,19.18626789,5.637647789
ENSG00000261705,---,2.76847131,2.79214463,2.909084672,3.972126183,3.150385923,2.8369853,3.871646871,3.967241156,4.902137347,1.023637945
ENSG00000261088,---,3.586738692,9.445765876,4.105965223,7.507128432,7.768342928,7.038790555,6.084016511,5.435543932,5.085737997,1.818103217
ENSG00000166592,RRAD,0,0.059407333,0,0,0.293514216,0.230025835,0,0.07059148,0,0
ENSG00000166595,CIAO2B,51.83723866,74.19975836,40.91004216,46.62021783,58.76154613,51.44911179,70.24273608,43.41375998,45.66148158,37.11069507
ENSG00000172831,CES2,44.227352,31.78292292,44.96613736,30.84574543,36.80668274,40.43854182,52.3761752,27.85539787,23.81300427,81.60075025
ENSG00000172828,CES3,6.696154744,4.534759718,5.469079184,6.936966779,4.872335993,4.309150645,7.022597571,0.296484214,3.06613085,15.14067469
ENSG00000172824,CES4A,0.095464528,0.336641551,0.083116705,0.323091603,0.371784674,0.260695946,0.419009402,0.042354888,0,1.054194302
ENSG00000067955,CBFB,65.09317025,86.59608842,72.16192321,111.5426247,86.89977568,92.91510234,74.60043386,81.64610535,110.8764324,54.40559289
ENSG00000125149,PHAF1,18.31555157,15.03005514,16.93918446,16.36363944,19.62631727,16.54652507,14.66532906,23.30930658,22.08715816,14.37676577
ENSG00000237172,B3GNT9,1.213763284,1.485183314,1.778697485,2.033576562,2.132869973,2.070232516,0.385488649,1.510657664,0.532441884,3.437590115
ENSG00000102871,TRADD,6.8870838,10.00023431,5.003625636,5.530568034,9.607698685,7.498842226,7.223722083,4.842575503,5.416219166,7.715480037
ENSG00000135722,FBXL8,0.722802854,0.455456216,0.748050344,0.095026942,1.115354022,1.24213951,0.150843385,1.538894256,0,0.320841744
ENSG00000102878,HSF4,0.150015687,0.059407333,0.315843479,0,0.254378988,0.475386726,0,0.268247623,0.165240585,0.168059961
ENSG00000140939,NOL3,0.859180751,0.495061105,0.881037072,0.85524248,1.54584154,1.272809621,0.150843385,1.90596995,0.275400975,1.359757868
ENSG00000196123,KIAA0895L,5.359651353,4.613969495,3.673758357,4.998417158,4.676659849,5.045233318,2.564337538,4.842575503,6.738143844,4.843182518
ENSG00000205250,E2F4,101.6424467,118.8344676,88.38630401,92.23315007,91.79167929,77.30401566,152.0333713,80.4601685,100.6682362,97.58172474
ENSG00000102890,ELMO3,0.586424957,0.336641551,0.282596797,0.36110238,0.410919903,0.782087839,0.284926393,0.268247623,0.275400975,0.381954457
ENSG00000125122,LRRC29,0.422771481,1.524788202,0.51532357,0.85524248,0.84140742,0.904768285,0.184364137,0.861216052,0.605882144,1.359757868
ENSG00000168701,TMEM208,42.83629745,58.59543234,37.11992042,40.88059052,46.19913767,39.36508792,56.3651447,36.21342906,33.25007766,37.5079277
ENSG00000135723,FHOD1,38.74496054,39.6642957,44.79990395,21.95122364,63.18382699,58.44189718,28.87812796,72.66686914,18.89250685,36.3162298
ENSG00000135740,SLC9A5,0.777354013,0.415851328,0.781297026,1.349382579,0.52832559,0.812757951,0,1.228291746,1.597325652,0.106947248
ENSG00000262691,---,0,0,0.083116705,0.323091603,0.058702843,0.076675278,0,0.098828071,0.201960715,0
ENSG00000196155,PLEKHG4,7.650800023,7.386311681,9.857641203,5.796643472,9.920780515,13.14214271,3.737563862,17.15372955,3.873973709,10.15998856
ENSG00000159708,LRRC36,0,0,0,0.24707005,0.097838072,0,0,0,0.165240585,0
ENSG00000159714,ZDHHC1,0.804629592,0.8515051,0.482076889,1.159328694,0.880542649,0.598067171,0,0,0.862923054,1.69587779
ENSG00000176387,HSD11B2,0.531873798,0.217826886,0.415583525,0.133037719,1.115354022,0.843428062,0.184364137,0.861216052,0,0.351398101
ENSG00000159720,ATP6V0D1,130.5545608,114.6363494,83.96449531,159.4742144,121.495318,109.4156223,102.1880129,83.67913997,222.6157878,117.8711455
ENSG00000270049,ATP6V0D1-DT,0.504598219,0.495061105,0.415583525,0.399113157,0.684866505,0.720747617,0.117322632,0.494140357,0.385561364,0.198616318
ENSG00000159723,AGRP,0,0,0.083116705,0.057016165,0.293514216,0,0,0,0,0.045834535
ENSG00000039523,RIPOR1,21.53406994,19.74303685,22.52462703,17.50396275,26.35757664,23.29394957,13.99491401,22.77281133,12.06256269,34.42173569
ENSG00000261386,---,0.231842425,0,0,0.209059273,0,0.138015501,0,0,0,0.106947248
ENSG00000259804,CTCF-DT,0.040913369,0,0.049870023,0.057016165,0.410919903,0.10734539,0.050281128,0,0.165240585,0
ENSG00000102974,CTCF,131.0455212,102.2400193,115.0501429,151.4919512,95.94001355,115.7950054,141.2061683,116.2076938,183.1783682,111.9432123
ENSG00000159753,CARMIL2,31.40782968,17.28753377,5.203105728,50.42129552,12.93419314,12.92745194,22.71030957,1.369474705,84.54809919,0.779187093
ENSG00000102977,ACD,42.34533703,63.62525317,31.36824444,27.72886173,32.89315986,33.01637487,79.46094292,21.69982084,18.19482439,33.13836871
ENSG00000102981,PARD6A,6.8870838,4.2575255,1.113763846,10.28191514,2.798168863,3.205026636,4.005729879,0.663559909,14.412651,2.031997713
ENSG00000124074,ENKD1,9.996499852,14.43598181,8.893487426,6.936966779,10.3121328,9.707090243,16.30784591,6.282641688,2.99269059,9.548861431
